CustomerKey,FirstName,LastName,FullName,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,DateFirstPurchase,CommuteDistance
26178,Paige,Price,"Price, Paige",02-05-1980 00:00,M,F,40000,0,0,High School,Skilled Manual,1,2,6985 Pecan Street,14-10-2016 00:00,5-10 Miles
26179,Ruth,Rodriguez,"Rodriguez, Ruth",10-06-1946 00:00,S,F,10000,5,0,High School,Skilled Manual,0,2,872 Mark Twain Dr,27-03-2016 00:00,0-1 Miles
26180,Jonathan,Butler,"Butler, Jonathan",02-02-1978 00:00,S,M,30000,0,0,Partial High School,Clerical,0,2,3271 Black Walnut,17-09-2016 00:00,5-10 Miles
26181,Lucas,Ross,"Ross, Lucas",16-02-1978 00:00,M,M,40000,0,0,High School,Skilled Manual,1,2,5026 North 104th St.,13-04-2016 00:00,5-10 Miles
26182,Brittney,Liang,"Liang, Brittney",10-04-1938 00:00,S,F,30000,2,0,Partial College,Clerical,0,2,1551 Happy Valley Road,03-11-2016 00:00,0-1 Miles
26183,Allen,Arthur,"Arthur, Allen",04-02-1977 00:00,S,M,30000,0,0,Partial High School,Clerical,0,2,165 East Leland Road,27-01-2015 00:00,5-10 Miles
26184,Louis,Lal,"Lal, Louis",02-03-1977 00:00,S,M,30000,0,0,Partial High School,Clerical,0,2,6748 Alfred Ave.,09-04-2016 00:00,5-10 Miles
26185,Kaylee,Green,"Green, Kaylee",21-01-1977 00:00,S,F,40000,0,0,High School,Skilled Manual,1,2,478 McFaul Drive,04-06-2016 00:00,5-10 Miles
26186,Joanna,Gill,"Gill, Joanna",26-10-1939 00:00,S,F,30000,2,0,Partial College,Clerical,0,2,7982 D Kiska Ct.,23-11-2016 00:00,5-10 Miles
26187,Hector,Gill,"Gill, Hector",22-05-1940 00:00,S,M,40000,2,0,Bachelors,Management,1,2,2176 Brown Street,12-04-2015 00:00,5-10 Miles
26188,Geoffrey,Sara,"Sara, Geoffrey",08-10-1940 00:00,M,M,40000,2,0,Bachelors,Management,1,2,7797 Richard Place,26-04-2015 00:00,5-10 Miles
26189,Pedro,Serrano,"Serrano, Pedro",02-04-1940 00:00,M,M,40000,2,0,Bachelors,Management,0,2,975 Madrid,30-04-2015 00:00,0-1 Miles
26190,Arthur,Suri,"Suri, Arthur",15-08-1941 00:00,S,M,40000,2,0,Bachelors,Management,0,2,1345 La Luz,19-04-2015 00:00,0-1 Miles
26191,Jon,Wang,"Wang, Jon",11-03-1943 00:00,M,M,40000,2,0,Bachelors,Management,0,2,6506 Gentrytown Drive,30-04-2015 00:00,0-1 Miles
26192,Noah,Hill,"Hill, Noah",12-07-1943 00:00,M,M,40000,2,0,Bachelors,Management,1,2,8743 Roanwood Way,28-04-2015 00:00,5-10 Miles
26193,Luis,Edwards,"Edwards, Luis",01-02-1976 00:00,S,M,40000,0,0,Partial College,Skilled Manual,0,1,9167 Jennifer Way,,1-2 Miles
26194,Miguel,Brown,"Brown, Miguel",11-12-1976 00:00,S,M,40000,0,0,Partial College,Skilled Manual,1,1,6937 E. 42nd Street,08-12-2016 00:00,5-10 Miles
26195,Alyssa,Rivera,"Rivera, Alyssa",19-03-1976 00:00,S,F,40000,0,0,Partial College,Skilled Manual,1,1,3217 Elm St,06-02-2016 00:00,5-10 Miles
26196,Gavin,Griffin,"Griffin, Gavin",21-05-1975 00:00,S,M,40000,0,0,High School,Skilled Manual,1,2,8005 Spring Water St.,23-08-2016 00:00,5-10 Miles
26197,Marcus,Lopez,"Lopez, Marcus",03-03-1975 00:00,S,M,40000,0,0,Partial College,Skilled Manual,0,1,9846 Golf Club Road,,1-2 Miles
26198,Alyssa,Taylor,"Taylor, Alyssa",21-04-1974 00:00,S,F,50000,0,0,Partial College,Skilled Manual,0,1,6946 Candywood Ct.,05-09-2016 00:00,1-2 Miles
26199,Matthew,White,"White, Matthew",06-10-1974 00:00,S,M,50000,0,0,Partial College,Skilled Manual,0,1,4096 San Remo,04-02-2016 00:00,1-2 Miles
26200,Ian,Baker,"Baker, Ian",01-08-1972 00:00,S,M,70000,0,0,Partial College,Skilled Manual,1,2,8950 Olivera Rd,30-09-2015 00:00,5-10 Miles
26201,Dalton,Watson,"Watson, Dalton",22-10-1968 00:00,S,M,80000,0,0,Bachelors,Management,1,1,6790 Falcon Dr.,13-01-2015 00:00,1-2 Miles
26202,Haley,Simmons,"Simmons, Haley",14-08-1968 00:00,M,F,80000,0,0,Bachelors,Management,0,1,2087 Plaza Del Rio,10-09-2015 00:00,0-1 Miles
26203,Nicole,Hall,"Hall, Nicole",19-09-1967 00:00,S,F,120000,0,0,Bachelors,Management,1,3,3022 Black Walnut Court,23-10-2016 00:00,1-2 Miles
26204,Christy,Gao,"Gao, Christy",05-03-1971 00:00,M,F,130000,5,5,Partial High School,Management,1,4,255 Steven Drive,12-04-2015 00:00,0-1 Miles
26205,Julio,Alvarez,"Alvarez, Julio",15-12-1958 00:00,M,M,130000,2,4,Partial College,Professional,1,2,9062 Melrose Place,01-12-2016 00:00,0-1 Miles
26206,Kurt,She,"She, Kurt",05-07-1958 00:00,M,M,130000,2,4,Partial College,Professional,1,2,6307 Greenbelt Way,25-12-2016 00:00,0-1 Miles
26207,Kelvin,Zeng,"Zeng, Kelvin",13-06-1958 00:00,S,M,150000,1,3,Partial College,Professional,0,3,4991 Lindenwood Drive,25-12-2016 00:00,0-1 Miles
26208,Sharon,Anand,"Anand, Sharon",19-08-1958 00:00,S,F,160000,2,3,Partial College,Professional,0,4,246 Weatherly Way,27-06-2016 00:00,0-1 Miles
26209,Jan,Cox,"Cox, Jan",27-07-1980 00:00,S,F,20000,0,0,Partial High School,Manual,0,2,Zeiter Weg 6664,12-09-2016 00:00,0-1 Miles
26210,Clinton,Gill,"Gill, Clinton",08-09-1980 00:00,S,M,20000,0,0,Partial High School,Manual,0,2,3828 Baltic Sea Ct,04-04-2016 00:00,0-1 Miles
26211,Bridget,Yuan,"Yuan, Bridget",17-08-1980 00:00,S,F,20000,0,0,Partial High School,Manual,1,2,8375 Ambush Dr..,12-04-2016 00:00,1-2 Miles
26212,Summer,Martinez,"Martinez, Summer",07-05-1979 00:00,S,F,30000,0,0,Partial College,Clerical,0,1,Am Kreuz 555,07-10-2016 00:00,2-5 Miles
26213,Grant,Andersen,"Andersen, Grant",09-04-1978 00:00,S,M,30000,0,0,High School,Manual,0,1,"48733, rue des Ecoles",16-11-2016 00:00,1-2 Miles
26214,Christy,Chande,"Chande, Christy",10-08-1974 00:00,M,F,40000,1,1,Bachelors,Skilled Manual,1,0,419 Mills Dr.,29-05-2016 00:00,1-2 Miles
26215,Grant,Shan,"Shan, Grant",02-11-1974 00:00,M,M,40000,1,1,Bachelors,Skilled Manual,0,0,5566 Banyan Circle,28-12-2016 00:00,0-1 Miles
26216,Ebony,Subram,"Subram, Ebony",21-08-1972 00:00,M,F,10000,0,0,Partial High School,Manual,1,2,2529 Clear Court,16-07-2016 00:00,1-2 Miles
26217,Pedro,Blanco,"Blanco, Pedro",16-11-1972 00:00,M,M,10000,0,0,Partial High School,Manual,1,2,4312 Wintergreen Court,28-11-2016 00:00,1-2 Miles
26218,Barry,Patel,"Patel, Barry",01-08-1972 00:00,S,M,20000,0,0,Partial High School,Manual,0,2,9183 Via Del Sol,14-04-2016 00:00,0-1 Miles
26219,Summer,Suri,"Suri, Summer",27-08-1973 00:00,M,F,40000,1,1,Bachelors,Skilled Manual,1,1,4352 Olive Ave.,18-05-2016 00:00,1-2 Miles
26220,Jonathan,Harris,"Harris, Jonathan",22-05-1973 00:00,M,M,40000,1,1,Bachelors,Skilled Manual,1,1,5469 Piper Ridge Court,22-05-2016 00:00,1-2 Miles
26221,Kari,Chapman,"Chapman, Kari",06-11-1972 00:00,S,F,30000,0,0,High School,Manual,0,1,Pascalstr 99,11-09-2016 00:00,2-5 Miles
26222,Carolyn,Madan,"Madan, Carolyn",02-08-1972 00:00,S,F,30000,0,0,High School,Manual,0,1,4421 Alderwood Lane,01-04-2016 00:00,2-5 Miles
26223,Dominic,Sai,"Sai, Dominic",21-07-1972 00:00,S,M,30000,0,0,High School,Manual,0,1,Pappelallee 667,28-09-2016 00:00,1-2 Miles
26224,Henry,Gonzalez,"Gonzalez, Henry",19-10-1972 00:00,S,M,30000,0,0,High School,Manual,0,1,"2, route de Marseille",05-03-2016 00:00,1-2 Miles
26225,Sergio,Srini,"Srini, Sergio",11-08-1972 00:00,S,M,30000,0,0,High School,Manual,0,1,"826, rue de Berri",03-03-2016 00:00,2-5 Miles
26226,Michele,Andersen,"Andersen, Michele",22-11-1972 00:00,M,F,40000,2,2,Partial College,Clerical,1,0,Zimmerstr 57,10-07-2016 00:00,0-1 Miles
26227,Joe,Gutierrez,"Gutierrez, Joe",04-02-1972 00:00,S,M,40000,2,2,Partial College,Clerical,1,0,Höhenstr 7477,30-10-2016 00:00,1-2 Miles
26228,Carolyn,Perez,"Perez, Carolyn",19-09-1972 00:00,M,F,40000,2,2,Partial College,Clerical,1,0,Residenz Straße 744,16-10-2016 00:00,1-2 Miles
26229,Cara,Ye,"Ye, Cara",28-04-1971 00:00,S,F,30000,0,0,High School,Manual,0,1,Celler Weg 2949,28-10-2016 00:00,2-5 Miles
26230,Natasha,Ramos,"Ramos, Natasha",01-11-1971 00:00,S,F,30000,0,0,High School,Manual,1,1,Brunnenstr 678,11-10-2016 00:00,2-5 Miles
26231,Maurice,Nara,"Nara, Maurice",02-11-1971 00:00,M,M,40000,2,2,Partial College,Clerical,1,1,"92, boulevard d´Albi",18-11-2016 00:00,1-2 Miles
26232,Jay,Gomez,"Gomez, Jay",21-01-1970 00:00,M,M,40000,0,0,Graduate Degree,Skilled Manual,1,0,4070 Orange Street,25-04-2016 00:00,1-2 Miles
26233,Cristina,Chande,"Chande, Cristina",08-02-1970 00:00,M,F,40000,0,0,Graduate Degree,Skilled Manual,1,0,Postfach 11 00 99,08-02-2016 00:00,1-2 Miles
26234,Antonio,Perry,"Perry, Antonio",27-12-1975 00:00,S,M,40000,3,3,Partial College,Clerical,1,0,3250 Golden Meadow Dr.,14-01-2015 00:00,1-2 Miles
26235,Michelle,Watson,"Watson, Michelle",07-08-1975 00:00,S,F,40000,3,3,Partial College,Clerical,1,1,332 West Slough Rd,13-10-2015 00:00,1-2 Miles
26236,Isabella,Evans,"Evans, Isabella",05-05-1975 00:00,M,F,40000,3,3,Partial College,Clerical,1,1,4832 Park Glen Ct.,,0-1 Miles
26237,Grace,Martin,"Martin, Grace",07-03-1974 00:00,M,F,40000,3,3,Partial College,Clerical,1,1,2885 Hill Drive,26-02-2016 00:00,0-1 Miles
26238,Julia,Foster,"Foster, Julia",17-09-1974 00:00,S,F,40000,3,3,Partial College,Clerical,1,1,4704 Tustin Court,11-01-2015 00:00,1-2 Miles
26239,Kaitlyn,Turner,"Turner, Kaitlyn",06-12-1974 00:00,M,F,40000,3,3,Partial College,Clerical,1,1,8267 Park Tree Ct.,12-11-2016 00:00,0-1 Miles
26240,Katelyn,Evans,"Evans, Katelyn",19-06-1974 00:00,S,F,50000,0,0,Graduate Degree,Skilled Manual,0,0,6119 Grasswood Circle,29-04-2016 00:00,0-1 Miles
26241,James,Lal,"Lal, James",19-03-1974 00:00,M,M,50000,0,0,Graduate Degree,Skilled Manual,1,0,3196 Peachwillow,25-01-2015 00:00,1-2 Miles
26242,Isabella,Lewis,"Lewis, Isabella",22-05-1975 00:00,M,F,40000,4,4,Partial College,Clerical,1,1,9518 Lakeview Place,23-04-2016 00:00,0-1 Miles
26243,Fernando,Gonzalez,"Gonzalez, Fernando",04-07-1966 00:00,S,M,80000,0,0,Graduate Degree,Skilled Manual,0,0,9741 Forte Way,09-12-2016 00:00,0-1 Miles
26244,Jordan,Hughes,"Hughes, Jordan",02-08-1966 00:00,M,M,80000,0,0,Graduate Degree,Skilled Manual,0,0,3212 Yellowood Lane,01-09-2016 00:00,0-1 Miles
26245,Devin,Murphy,"Murphy, Devin",04-09-1966 00:00,M,M,80000,0,0,Graduate Degree,Skilled Manual,1,0,9827 Vist Oak Dr.,30-01-2015 00:00,1-2 Miles
26246,Jade,Bell,"Bell, Jade",15-09-1966 00:00,S,F,80000,0,0,Graduate Degree,Skilled Manual,0,0,2405 Mission Drive,06-10-2016 00:00,0-1 Miles
26247,Sophia,Turner,"Turner, Sophia",24-05-1966 00:00,M,F,80000,0,0,Graduate Degree,Skilled Manual,1,0,1646 Seal Way,14-01-2015 00:00,1-2 Miles
26248,Thomas,Lewis,"Lewis, Thomas",10-03-1954 00:00,M,M,20000,3,0,Partial High School,Clerical,0,2,1940 Nulty Drive,07-07-2016 00:00,0-1 Miles
26249,Thomas,Ross,"Ross, Thomas",01-10-1954 00:00,M,M,30000,1,0,High School,Clerical,1,1,1992 Hidden Oak Ct,12-01-2015 00:00,2-5 Miles
26250,Miguel,Simmons,"Simmons, Miguel",10-05-1954 00:00,S,M,30000,1,0,High School,Clerical,0,1,901 Newport Drive,18-02-2016 00:00,5-10 Miles
26251,Cedric,Huang,"Huang, Cedric",11-05-1954 00:00,S,M,30000,1,0,High School,Clerical,0,1,P. O. Box # 9257,14-12-2016 00:00,5-10 Miles
26252,Morgan,Garcia,"Garcia, Morgan",25-10-1954 00:00,M,F,40000,1,0,Partial College,Clerical,1,1,6604 Langley Ct.,09-01-2015 00:00,1-2 Miles
26253,Dalton,Wright,"Wright, Dalton",08-07-1955 00:00,S,M,20000,3,0,Partial High School,Clerical,0,2,7371 Cali,13-06-2016 00:00,1-2 Miles
26254,Seth,Henderson,"Henderson, Seth",13-07-1955 00:00,S,M,20000,3,0,Partial High School,Clerical,0,2,8501 Bonifacio St.,15-07-2016 00:00,1-2 Miles
26255,Cameron,Alexander,"Alexander, Cameron",13-09-1955 00:00,S,M,20000,3,0,Partial High School,Clerical,0,2,2377 Joyce Dr,07-10-2016 00:00,0-1 Miles
26256,Ronald,Rana,"Rana, Ronald",14-07-1955 00:00,S,M,20000,3,0,Partial High School,Clerical,0,2,8974 F Mt Hood Circle,11-10-2016 00:00,1-2 Miles
26257,Hector,Jimenez,"Jimenez, Hector",25-01-1955 00:00,S,M,20000,3,0,Partial High School,Clerical,0,2,5185 Relis Valley Road,06-09-2016 00:00,0-1 Miles
26258,Angelica,Powell,"Powell, Angelica",25-02-1955 00:00,S,F,20000,3,0,Partial High School,Clerical,1,2,935 Vista Oak Dr,08-10-2016 00:00,1-2 Miles
26259,Hunter,Bryant,"Bryant, Hunter",25-02-1955 00:00,S,M,30000,1,0,High School,Clerical,0,1,3265 E. 62nd Street,03-04-2016 00:00,10+ Miles
26260,Ryan,Jackson,"Jackson, Ryan",20-05-1955 00:00,S,M,30000,1,0,High School,Clerical,1,2,630 Plymouth Drive,21-05-2016 00:00,1-2 Miles
26261,Brooke,Watson,"Watson, Brooke",08-05-1956 00:00,S,F,20000,3,0,Partial High School,Clerical,1,2,6700 Corte Del Sol,22-04-2016 00:00,1-2 Miles
26262,Hannah,Thompson,"Thompson, Hannah",18-06-1956 00:00,S,F,20000,3,0,Partial High School,Clerical,0,2,6049 Dalis Dr.,19-06-2016 00:00,0-1 Miles
26263,Kaitlyn,Collins,"Collins, Kaitlyn",20-04-1956 00:00,S,F,20000,3,0,Partial High School,Clerical,1,2,1413 Winter Drive,17-03-2016 00:00,1-2 Miles
26264,Elijah,Lal,"Lal, Elijah",23-08-1956 00:00,S,M,20000,3,0,Partial High School,Clerical,1,2,3140 Gingham Way,22-03-2016 00:00,1-2 Miles
26265,Tammy,Lopez,"Lopez, Tammy",10-10-1956 00:00,S,F,20000,3,0,Partial High School,Clerical,0,2,2131 Covington Court,04-11-2016 00:00,1-2 Miles
26266,Brent,Gao,"Gao, Brent",22-09-1956 00:00,M,M,30000,2,0,High School,Skilled Manual,0,2,717 Ridge Park Drive,24-05-2016 00:00,0-1 Miles
26267,Matthew,Martin,"Martin, Matthew",24-04-1956 00:00,M,M,30000,2,0,High School,Skilled Manual,0,2,1960 Via Catanzaro,22-10-2016 00:00,0-1 Miles
26268,Jonathon,Romero,"Romero, Jonathon",26-08-1957 00:00,M,M,20000,2,1,Partial High School,Clerical,1,2,5960 Springfield Drive,05-05-2016 00:00,0-1 Miles
26269,Chloe,Moore,"Moore, Chloe",06-07-1957 00:00,M,F,20000,2,1,Partial High School,Clerical,1,2,2344 Mt. Wilson Way,24-08-2016 00:00,1-2 Miles
26270,Hailey,Bailey,"Bailey, Hailey",08-03-1957 00:00,S,F,20000,2,1,Partial High School,Clerical,1,2,4116 Candelero Place,26-07-2016 00:00,1-2 Miles
26271,Bailey,Baker,"Baker, Bailey",19-09-1957 00:00,M,F,20000,2,1,Partial High School,Clerical,1,2,1291 Arguello Blvd.,23-07-2016 00:00,0-1 Miles
26272,Kelly,Hughes,"Hughes, Kelly",18-05-1957 00:00,M,F,20000,2,1,Partial High School,Clerical,1,2,2242 Panoramic Ave,10-02-2016 00:00,1-2 Miles
26273,Chelsea,Suri,"Suri, Chelsea",19-03-1957 00:00,M,F,20000,2,1,Partial High School,Clerical,1,2,8029 Golden Meadow Dr.,01-07-2016 00:00,1-2 Miles
26274,Jennifer,Wood,"Wood, Jennifer",24-04-1957 00:00,M,F,30000,2,0,High School,Skilled Manual,0,2,5339 Cashew Street,25-05-2016 00:00,0-1 Miles
26275,Miguel,Johnson,"Johnson, Miguel",28-11-1958 00:00,M,M,40000,1,0,Partial College,Clerical,0,1,7070 W. Watson Court,11-07-2016 00:00,0-1 Miles
26276,Heather,Huang,"Huang, Heather",08-02-1958 00:00,M,F,40000,1,0,Partial College,Clerical,1,1,1275 West Street,30-01-2015 00:00,1-2 Miles
26277,Jacqueline,Hughes,"Hughes, Jacqueline",24-11-1958 00:00,S,F,40000,2,0,Partial College,Clerical,1,1,1726 Chestnut,16-02-2015 00:00,1-2 Miles
26278,Jon,Wu,"Wu, Jon",08-10-1958 00:00,S,M,40000,2,0,Partial College,Clerical,0,1,804 Skycrest Drive,07-02-2016 00:00,0-1 Miles
26279,Trinity,Sanchez,"Sanchez, Trinity",07-12-1959 00:00,S,F,40000,2,0,Partial College,Clerical,1,1,619 Concord Ct.,28-11-2015 00:00,1-2 Miles
26280,Jackson,Jenkins,"Jenkins, Jackson",24-04-1959 00:00,S,M,40000,2,0,Partial College,Clerical,0,1,1415 Edwards Ave,12-02-2015 00:00,1-2 Miles
26281,Ian,Alexander,"Alexander, Ian",25-05-1959 00:00,S,M,40000,2,0,Partial College,Clerical,1,1,5240 Premier Pl.,13-02-2015 00:00,1-2 Miles
26282,Leonard,Jai,"Jai, Leonard",05-01-1972 00:00,S,M,50000,0,0,Graduate Degree,Skilled Manual,0,0,4299 Vernal Drive,21-12-2016 00:00,0-1 Miles
26283,Jeremiah,Diaz,"Diaz, Jeremiah",19-10-1972 00:00,S,M,50000,0,0,Graduate Degree,Skilled Manual,1,0,267 Baywood Dr.,04-02-2015 00:00,1-2 Miles
26284,Garrett,Ward,"Ward, Garrett",23-02-1972 00:00,S,M,50000,0,0,Graduate Degree,Skilled Manual,0,0,2215 Taylor Box #108,07-10-2016 00:00,0-1 Miles
26285,Kayla,Hayes,"Hayes, Kayla",16-08-1972 00:00,S,F,50000,0,0,Graduate Degree,Skilled Manual,1,0,2308 Mi Casa Court,16-02-2015 00:00,1-2 Miles
26286,Evan,Phillips,"Phillips, Evan",07-12-1972 00:00,S,M,50000,0,0,Graduate Degree,Skilled Manual,1,0,7455 Wellington Ave.,15-02-2015 00:00,1-2 Miles
26287,Elijah,Baker,"Baker, Elijah",01-07-1972 00:00,S,M,50000,0,0,Graduate Degree,Skilled Manual,0,0,6986 Saddlewood,17-05-2016 00:00,0-1 Miles
26288,Alexandra,Russell,"Russell, Alexandra",10-05-1973 00:00,M,F,40000,1,0,Graduate Degree,Skilled Manual,1,0,8809 Diablo View Road,,0-1 Miles
26289,Samuel,Simmons,"Simmons, Samuel",16-02-1973 00:00,M,M,40000,1,0,Graduate Degree,Skilled Manual,1,0,7318 Lavene Way,27-06-2016 00:00,0-1 Miles
26290,Noah,Chen,"Chen, Noah",02-07-1973 00:00,S,M,60000,1,0,Graduate Degree,Skilled Manual,1,0,2577 Dover Way,09-02-2015 00:00,1-2 Miles
26291,Blake,Walker,"Walker, Blake",06-09-1971 00:00,S,M,70000,1,0,Graduate Degree,Skilled Manual,1,0,4155 Star Dr,12-03-2016 00:00,1-2 Miles
26292,Marty,Simpson,"Simpson, Marty",26-08-1971 00:00,M,F,70000,1,1,Graduate Degree,Skilled Manual,1,0,1937 Sycamore Drive,26-02-2015 00:00,0-1 Miles
26293,Casey,Carlson,"Carlson, Casey",09-07-1971 00:00,M,M,70000,1,1,Graduate Degree,Skilled Manual,1,0,514 Roehlidge Lane,01-02-2015 00:00,1-2 Miles
26294,Andrew,Johnson,"Johnson, Andrew",02-05-1972 00:00,M,M,50000,1,1,Graduate Degree,Skilled Manual,0,0,8408 Via Del Sol,04-11-2015 00:00,0-1 Miles
26295,Toni,Kapoor,"Kapoor, Toni",22-01-1972 00:00,M,F,50000,1,1,Bachelors,Skilled Manual,1,0,4480 Las Trampas Road,19-02-2015 00:00,2-5 Miles
26296,Grace,Simmons,"Simmons, Grace",23-06-1972 00:00,M,F,50000,1,1,Bachelors,Skilled Manual,1,0,3071 Asilomar,08-02-2015 00:00,2-5 Miles
26297,Jeremiah,Lopez,"Lopez, Jeremiah",26-12-1972 00:00,M,M,50000,1,1,Bachelors,Skilled Manual,1,0,7186 View Dr.,25-02-2015 00:00,2-5 Miles
26298,Jasmine,Peterson,"Peterson, Jasmine",11-01-1972 00:00,M,F,50000,1,1,Bachelors,Skilled Manual,1,0,5898 Mt. Dell,14-02-2015 00:00,2-5 Miles
26299,Y.,Yong,"Yong, Y.",27-07-1972 00:00,S,M,60000,1,0,Graduate Degree,Skilled Manual,0,0,5387 La Orinda Pl.,18-02-2015 00:00,0-1 Miles
26300,Audrey,Ortega,"Ortega, Audrey",15-04-1972 00:00,S,F,60000,1,0,Graduate Degree,Skilled Manual,1,0,7581 Whiteaben Drive,12-02-2015 00:00,2-5 Miles
26301,Isaiah,Hall,"Hall, Isaiah",15-01-1972 00:00,S,M,70000,1,0,Graduate Degree,Professional,0,0,362 Richard Place,17-02-2015 00:00,0-1 Miles
26302,James,Jackson,"Jackson, James",12-07-1970 00:00,M,M,40000,1,1,Bachelors,Skilled Manual,1,1,8328 Melinda Court,02-02-2015 00:00,0-1 Miles
26303,Devon,Pal,"Pal, Devon",16-05-1970 00:00,M,M,40000,1,1,Bachelors,Skilled Manual,1,1,"866, rue Basse-du-Rocher",27-02-2015 00:00,2-5 Miles
26304,Anna,Lewis,"Lewis, Anna",02-07-1970 00:00,M,F,60000,1,0,Graduate Degree,Professional,1,0,283 Cadloni,28-02-2015 00:00,2-5 Miles
26305,Julia,Rogers,"Rogers, Julia",12-12-1969 00:00,S,F,60000,2,2,Bachelors,Skilled Manual,0,0,5461 Sunview Terrace,22-02-2015 00:00,0-1 Miles
26306,Kyle,Holt,"Holt, Kyle",26-04-1969 00:00,S,M,60000,2,2,Bachelors,Skilled Manual,0,0,6685 Norris Court,21-03-2015 00:00,0-1 Miles
26307,Alexander,Miller,"Miller, Alexander",25-08-1969 00:00,M,M,60000,2,2,Bachelors,Skilled Manual,1,0,7264 St. Peter Court,09-03-2015 00:00,2-5 Miles
26308,Sara,Kelly,"Kelly, Sara",17-09-1969 00:00,S,F,60000,2,2,Bachelors,Skilled Manual,0,0,8713 MapleView Drive,10-03-2015 00:00,0-1 Miles
26309,Julian,Powell,"Powell, Julian",23-07-1969 00:00,S,M,60000,2,2,Bachelors,Skilled Manual,0,0,4794 Cowell Road,10-03-2015 00:00,0-1 Miles
26310,Kaitlyn,Garcia,"Garcia, Kaitlyn",22-09-1969 00:00,S,F,60000,1,0,Graduate Degree,Professional,0,0,589 Ashwood Dr.,02-11-2015 00:00,0-1 Miles
26311,Brenda,Rodriguez,"Rodriguez, Brenda",21-08-1971 00:00,S,F,60000,1,0,Graduate Degree,Professional,1,0,5341 Arnold Dr.,26-03-2015 00:00,2-5 Miles
26312,Elizabeth,Wood,"Wood, Elizabeth",01-07-1971 00:00,M,F,60000,1,0,Graduate Degree,Professional,1,0,4982 Katharyn Drive,20-03-2015 00:00,2-5 Miles
26313,Dalton,Simmons,"Simmons, Dalton",02-11-1971 00:00,M,M,70000,3,0,Graduate Degree,Professional,1,0,5856 Onley Dr.,20-03-2015 00:00,2-5 Miles
26314,Angel,Murphy,"Murphy, Angel",19-05-1918 00:00,S,M,30000,2,0,High School,Skilled Manual,1,2,2414 Darlene Dr.,16-05-2016 00:00,2-5 Miles
26315,Taylor,Peterson,"Peterson, Taylor",15-05-1969 00:00,S,F,60000,1,0,Graduate Degree,Professional,0,0,2137 Birchwood Dr,18-03-2015 00:00,0-1 Miles
26316,Stephanie,Hughes,"Hughes, Stephanie",07-10-1969 00:00,S,F,60000,1,0,Graduate Degree,Professional,1,0,5692 Fish Drive,19-02-2015 00:00,2-5 Miles
26317,Amanda,Wright,"Wright, Amanda",18-05-1969 00:00,M,F,60000,1,0,Graduate Degree,Professional,1,0,5474 Danielle Court,28-03-2015 00:00,2-5 Miles
26318,Caleb,Parker,"Parker, Caleb",23-04-1968 00:00,M,M,40000,4,4,High School,Skilled Manual,1,3,5243 Harmony Way,17-08-2016 00:00,10+ Miles
26319,Dylan,Martinez,"Martinez, Dylan",17-11-1968 00:00,S,M,70000,2,2,Bachelors,Skilled Manual,0,0,2008 Storey Lane,27-03-2015 00:00,0-1 Miles
26320,Brianna,Diaz,"Diaz, Brianna",21-03-1968 00:00,M,F,70000,2,2,Bachelors,Skilled Manual,1,1,1349 Palm Ave.,01-03-2015 00:00,2-5 Miles
26321,Randall,Blanco,"Blanco, Randall",19-11-1968 00:00,M,M,70000,2,2,Bachelors,Skilled Manual,1,1,8308 Roskelley Drive,20-04-2015 00:00,2-5 Miles
26322,Justin,Zhang,"Zhang, Justin",14-09-1967 00:00,S,M,40000,0,0,Bachelors,Professional,0,1,4250 Park Tree Ct,23-03-2015 00:00,2-5 Miles
26323,Dwayne,Ruiz,"Ruiz, Dwayne",07-11-1970 00:00,M,M,60000,2,0,Graduate Degree,Professional,1,0,1897 Northridge Road,19-11-2016 00:00,2-5 Miles
26324,Faith,Brooks,"Brooks, Faith",07-11-1970 00:00,S,F,70000,3,0,Graduate Degree,Professional,0,0,712 Sweetwater Drive,09-03-2015 00:00,0-1 Miles
26325,Tyler,Robinson,"Robinson, Tyler",23-10-1970 00:00,M,M,70000,3,0,Graduate Degree,Professional,1,0,8069 Vine Hill Way,26-03-2015 00:00,2-5 Miles
26326,Trevor,Washington,"Washington, Trevor",06-07-1970 00:00,M,M,70000,4,0,Graduate Degree,Professional,1,0,522 Fieldbrook Pl.,13-03-2015 00:00,2-5 Miles
26327,Jack,Jai,"Jai, Jack",03-05-1970 00:00,M,M,70000,4,0,Graduate Degree,Professional,1,0,1174 Ayers Rd,21-03-2015 00:00,2-5 Miles
26328,Edward,Anderson,"Anderson, Edward",08-04-1970 00:00,S,M,80000,2,0,Graduate Degree,Professional,0,0,9489 Anderson Way,17-04-2015 00:00,0-1 Miles
26329,Angelica,Bryant,"Bryant, Angelica",21-05-1967 00:00,M,F,50000,2,2,Bachelors,Skilled Manual,1,1,7344 Raymond Dr,06-04-2015 00:00,2-5 Miles
26330,Marcus,Diaz,"Diaz, Marcus",03-05-1967 00:00,S,M,50000,2,2,Bachelors,Skilled Manual,0,1,1534 Lanton Ave,05-04-2015 00:00,0-1 Miles
